instance,2013_INDU-GlucoRed,2013_INDU-Lingeling,2013_INDU-Lingeling_aqw,2013_INDU-Nigma,2013_INDU-Nigma-NoPB,2013_INDU-RSeq,2013_INDU-Riss3g_3g,2013_INDU-SAT4J,2013_INDU-Solver43a,2013_INDU-Solver43b,2013_INDU-ZENN,2013_INDU-forl,2013_INDU-gluH,2013_INDU-gluH_simp,2013_INDU-glucose,2013_INDU-glue_bit,2013_INDU-gluebit_lgl,2013_INDU-glueminisat,2013_INDU-minipure,2013_INDU-relback,2013_INDU-satUZK,2013_INDU-sattimeRelbackShr,2013_INDU-strangenight
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-400-0.1-16-98765432140016.cnf,SAT:2.66359:2.66359:5000.0:0,SAT:11.6182:11.6182:5000.0:0,SAT:1783.32:1783.32:5000.0:0,SAT:4.18336:4.18336:5000.0:0,SAT:3.74943:3.74943:5000.0:0,SAT:191.188:191.188:5000.0:0,SAT:4.05838:4.05838:5000.0:0,SAT:0.643901:0.643901:5000.0:0,SAT:2.01869:2.01869:5000.0:0,SAT:2.03969:2.03969:5000.0:0,SAT:2.70359:2.70359:5000.0:0,SAT:3.72043:3.72043:5000.0:0,SAT:0.262959:0.262959:5000.0:0,SAT:3.16952:3.16952:5000.0:0,SAT:3.23651:3.23651:5000.0:0,SAT:0.293954:0.293954:5000.0:0,SAT:0.368943:0.368943:5000.0:0,SAT:3.16752:3.16752:5000.0:0,SAT:3.59845:3.59845:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.343947:0.343947:5000.0:0,SAT:184.859:184.859:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-400-0.1-3-9876543214003.cnf,SAT:3.18151:3.18151:5000.0:0,SAT:5.57315:5.57315:5000.0:0,SAT:1701.3:1701.3:5000.0:0,SAT:3.76743:3.76743:5000.0:0,SAT:4.32434:4.32434:5000.0:0,SAT:229.739:229.739:5000.0:0,SAT:4.20536:4.20536:5000.0:0,SAT:0.685895:0.685895:5000.0:0,SAT:2.13268:2.13268:5000.0:0,SAT:1.65275:1.65275:5000.0:0,SAT:5.87911:5.87911:5000.0:0,SAT:3.80042:3.80042:5000.0:0,SAT:0.265958:0.265958:5000.0:0,SAT:2.86256:2.86256:5000.0:0,SAT:2.92055:2.92055:5000.0:0,SAT:0.366943:0.366943:5000.0:0,SAT:0.687895:0.687895:5000.0:0,SAT:3.68344:3.68344:5000.0:0,SAT:3.88841:3.88841:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.345947:0.345947:5000.0:0,SAT:194.529:194.529:5000.0:0,SAT:970.073:970.073:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-400-0.1-7-9876543214007.cnf,SAT:3.68744:3.68744:5000.0:0,SAT:11.4453:11.4453:5000.0:0,SAT:15.5706:15.5706:5000.0:0,SAT:3.88041:3.88041:5000.0:0,SAT:3.9664:3.9664:5000.0:0,SAT:685.855:685.855:5000.0:0,SAT:4.45032:4.45032:5000.0:0,SAT:0.642902:0.642902:5000.0:0,SAT:1.66975:1.66975:5000.0:0,SAT:1.63175:1.63175:5000.0:0,SAT:3.24051:3.24051:5000.0:0,SAT:3.87741:3.87741:5000.0:0,SAT:0.269958:0.269958:5000.0:0,SAT:4.71628:4.71628:5000.0:0,SAT:2.87256:2.87256:5000.0:0,SAT:0.258959:0.258959:5000.0:0,SAT:0.379942:0.379942:5000.0:0,SAT:3.32749:3.32749:5000.0:0,SAT:3.63545:3.63545:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.495924:0.495924:5000.0:0,SAT:201.064:201.064:5000.0:0,SAT:2404.76:2404.76:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-500-0.1-1-9876543215001.cnf,SAT:11.0613:11.0613:5000.0:0,SAT:9.36858:9.36858:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:12.4351:12.4351:5000.0:0,SAT:14.1418:14.1418:5000.0:0,SAT:828.826:828.826:5000.0:0,SAT:11.6422:11.6422:5000.0:0,SAT:0.78088:0.78088:5000.0:0,SAT:4.02139:4.02139:5000.0:0,SAT:4.99124:4.99124:5000.0:0,SAT:19.916:19.916:5000.0:0,SAT:8.29074:8.29074:5000.0:0,SAT:0.476927:0.476927:5000.0:0,SAT:9.66453:9.66453:5000.0:0,SAT:9.1936:9.1936:5000.0:0,SAT:0.474927:0.474927:5000.0:0,SAT:0.539917:0.539917:5000.0:0,SAT:11.8262:11.8262:5000.0:0,SAT:10.4554:10.4554:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.6499:0.6499:5000.0:0,SAT:763.811:763.811:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-500-0.1-15-98765432150015.cnf,SAT:11.5942:11.5942:5000.0:0,SAT:9.95949:9.95949:5000.0:0,SAT:1047.24:1047.24:5000.0:0,SAT:13.214:13.214:5000.0:0,SAT:14.6828:14.6828:5000.0:0,SAT:864.226:864.226:5000.0:0,SAT:12.4341:12.4341:5000.0:0,SAT:0.795878:0.795878:5000.0:0,SAT:4.11237:4.11237:5000.0:0,SAT:5.22221:5.22221:5000.0:0,SAT:20.9548:20.9548:5000.0:0,SAT:8.21675:8.21675:5000.0:0,SAT:0.488924:0.488924:5000.0:0,SAT:10.0865:10.0865:5000.0:0,SAT:9.43:9.43:5000.0:0,SAT:0.478926:0.478926:5000.0:0,SAT:0.567913:0.567913:5000.0:0,SAT:12.3041:12.3041:5000.0:0,SAT:10.9403:10.9403:5000.0:0,SAT:0.483926:0.483926:5000.0:0,SAT:0.71689:0.71689:5000.0:0,SAT:778.331:778.331:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-500-0.1-17-98765432150017.cnf,SAT:12.5671:12.5671:5000.0:0,SAT:20.5089:20.5089:5000.0:0,SAT:69.0825:69.0825:5000.0:0,SAT:13.9939:13.9939:5000.0:0,SAT:14.2168:14.2168:5000.0:0,SAT:929.544:929.544:5000.0:0,SAT:12.3521:12.3521:5000.0:0,SAT:0.768882:0.768882:5000.0:0,SAT:5.15621:5.15621:5000.0:0,SAT:3.9624:3.9624:5000.0:0,SAT:10.7744:10.7744:5000.0:0,SAT:8.34873:8.34873:5000.0:0,SAT:0.493924:0.493924:5000.0:0,SAT:10.54:10.54:5000.0:0,SAT:9.8405:9.8405:5000.0:0,SAT:0.488925:0.488925:5000.0:0,SAT:0.548916:0.548916:5000.0:0,SAT:10.7714:10.7714:5000.0:0,SAT:13.5209:13.5209:5000.0:0,SAT:0.487925:0.487925:5000.0:0,SAT:0.6499:0.6499:5000.0:0,SAT:876.698:876.698:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-500-0.1-7-9876543215007.cnf,SAT:29.8065:29.8065:5000.0:0,SAT:11.6352:11.6352:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:13.6509:13.6509:5000.0:0,SAT:16.6835:16.6835:5000.0:0,SAT:752.927:752.927:5000.0:0,SAT:12.1152:12.1152:5000.0:0,SAT:0.776881:0.776881:5000.0:0,SAT:5.40918:5.40918:5000.0:0,SAT:3.9414:3.9414:5000.0:0,SAT:9.69553:9.69553:5000.0:0,SAT:8.33673:8.33673:5000.0:0,SAT:0.489925:0.489925:5000.0:0,SAT:9.93249:9.93249:5000.0:0,SAT:11.1093:11.1093:5000.0:0,SAT:0.532918:0.532918:5000.0:0,SAT:0.699892:0.699892:5000.0:0,SAT:10.3954:10.3954:5000.0:0,SAT:10.8833:10.8833:5000.0:0,SAT:0.468928:0.468928:5000.0:0,SAT:0.6519:0.6519:5000.0:0,SAT:791.299:791.299:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/complete-500-0.1-8-9876543215008.cnf,SAT:9.38857:9.38857:5000.0:0,SAT:9.48156:9.48156:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:13.9999:13.9999:5000.0:0,SAT:14.5218:14.5218:5000.0:0,SAT:807.001:807.001:5000.0:0,SAT:13.186:13.186:5000.0:0,SAT:0.775881:0.775881:5000.0:0,SAT:4.55631:4.55631:5000.0:0,SAT:3.78942:3.78942:5000.0:0,SAT:21.5917:21.5917:5000.0:0,SAT:8.67668:8.67668:5000.0:0,SAT:0.492924:0.492924:5000.0:0,SAT:9.90349:9.90349:5000.0:0,SAT:13.215:13.215:5000.0:0,SAT:0.479926:0.479926:5000.0:0,SAT:0.540917:0.540917:5000.0:0,SAT:10.7214:10.7214:5000.0:0,SAT:11.3213:11.3213:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:0.728888:0.728888:5000.0:0,SAT:1164.87:1164.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/countbitssrl032.cnf,SAT:190.823:190.823:5000.0:0,SAT:372.015:372.015:5000.0:0,SAT:377.284:377.284:5000.0:0,SAT:845.854:845.854:5000.0:0,SAT:562.473:562.473:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:444.903:444.903:5000.0:0,SAT:443.914:443.914:5000.0:0,SAT:375.402:375.402:5000.0:0,SAT:404.644:404.644:5000.0:0,SAT:382.662:382.662:5000.0:0,SAT:482.406:482.406:5000.0:0,SAT:358.219:358.219:5000.0:0,SAT:221.31:221.31:5000.0:0,SAT:504.831:504.831:5000.0:0,SAT:615.051:615.051:5000.0:0,SAT:2447.18:2447.18:5000.0:0,SAT:406.945:406.945:5000.0:0,SAT:2175.6:2175.6:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:590.771:590.771:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ctl_3791_556_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2447.02:2447.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3810.6:3810.6:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3462.58:3462.58:5000.0:0,SAT:3024.25:3024.25:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1748.22:1748.22:5000.0:0,SAT:3724.4:3724.4:5000.0:0,SAT:1463.0:1463.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/ctl_4291_567_5_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/dated-10-11-u.cnf,SAT:492.303:492.303:5000.0:0,SAT:353.901:353.901:5000.0:0,SAT:603.966:603.966:5000.0:0,SAT:893.114:893.114:5000.0:0,SAT:918.886:918.886:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3736.97:3736.97:5000.0:0,SAT:521.808:521.808:5000.0:0,SAT:451.679:451.679:5000.0:0,SAT:367.414:367.414:5000.0:0,SAT:323.926:323.926:5000.0:0,SAT:596.453:596.453:5000.0:0,SAT:661.911:661.911:5000.0:0,SAT:381.706:381.706:5000.0:0,SAT:632.449:632.449:5000.0:0,SAT:371.647:371.647:5000.0:0,SAT:250.489:250.489:5000.0:0,SAT:1180.01:1180.01:5000.0:0,SAT:501.503:501.503:5000.0:0,SAT:1977.2:1977.2:5000.0:0,SAT:1457.2:1457.2:5000.0:0,SAT:311.744:311.744:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/dated-10-13-u.cnf,SAT:691.152:691.152:5000.0:0,SAT:304.919:304.919:5000.0:0,SAT:524.579:524.579:5000.0:0,SAT:844.252:844.252:5000.0:0,SAT:747.49:747.49:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3848.69:3848.69:5000.0:0,SAT:319.172:319.172:5000.0:0,SAT:325.374:325.374:5000.0:0,SAT:495.224:495.224:5000.0:0,SAT:320.51:320.51:5000.0:0,SAT:473.184:473.184:5000.0:0,SAT:564.541:564.541:5000.0:0,SAT:451.588:451.588:5000.0:0,SAT:428.025:428.025:5000.0:0,SAT:503.622:503.622:5000.0:0,SAT:245.171:245.171:5000.0:0,SAT:519.224:519.224:5000.0:0,SAT:358.673:358.673:5000.0:0,SAT:775.287:775.287:5000.0:0,SAT:2825.45:2825.45:5000.0:0,SAT:440.49:440.49:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/dated-10-17-u.cnf,SAT:4904.24:4904.24:5000.0:0,SAT:3160.59:3160.59:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3762.29:3762.29:5000.0:0,SAT:4471.87:4471.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1774.22:1774.22:5000.0:0,SAT:2112.7:2112.7:5000.0:0,SAT:3901.96:3901.96:5000.0:0,SAT:3406.75:3406.75:5000.0:0,SAT:3072.18:3072.18:5000.0:0,SAT:2798.17:2798.17:5000.0:0,SAT:2279.15:2279.15:5000.0:0,SAT:2131.55:2131.55:5000.0:0,SAT:2396.95:2396.95:5000.0:0,SAT:1935.5:1935.5:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2738.66:2738.66:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1664.46:1664.46:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/dated-5-13-u.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3308.88:3308.88:5000.0:0,SAT:2613.88:2613.88:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4734.6:4734.6:5000.0:0,SAT:3907.55:3907.55:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3212.0:3212.0:5000.0:0,SAT:2978.19:2978.19:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3443.2:3443.2:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/dimacs.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4966.44:4966.44:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/esawn_uw3.debugged.cnf,CRASHED:5000.0:5000.0:5000.0:0,SAT:313.959:313.959:5000.0:0,SAT:164.084:164.084:5000.0:0,SAT:344.826:344.826:5000.0:0,SAT:362.034:362.034:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/grid-strips-grid-y-3.035-NOTKNOWN.cnf,SAT:201.994:201.994:5000.0:0,SAT:678.464:678.464:5000.0:0,SAT:521.813:521.813:5000.0:0,SAT:972.485:972.485:5000.0:0,SAT:555.266:555.266:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:370.837:370.837:5000.0:0,SAT:369.556:369.556:5000.0:0,SAT:291.588:291.588:5000.0:0,SAT:292.137:292.137:5000.0:0,SAT:378.293:378.293:5000.0:0,SAT:271.692:271.692:5000.0:0,SAT:298.302:298.302:5000.0:0,SAT:241.74:241.74:5000.0:0,SAT:673.008:673.008:5000.0:0,SAT:279.058:279.058:5000.0:0,SAT:801.227:801.227:5000.0:0,SAT:251.96:251.96:5000.0:0,SAT:274.191:274.191:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:312.215:312.215:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/grid-strips-grid-y-3.055-NOTKNOWN.cnf,SAT:46.4879:46.4879:5000.0:0,SAT:282.199:282.199:5000.0:0,SAT:76.8173:76.8173:5000.0:0,SAT:106.495:106.495:5000.0:0,SAT:128.463:128.463:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:229.862:229.862:5000.0:0,SAT:131.147:131.147:5000.0:0,SAT:367.87:367.87:5000.0:0,SAT:471.2:471.2:5000.0:0,SAT:65.601:65.601:5000.0:0,SAT:216.619:216.619:5000.0:0,SAT:385.021:385.021:5000.0:0,SAT:101.048:101.048:5000.0:0,SAT:66.1589:66.1589:5000.0:0,SAT:87.3367:87.3367:5000.0:0,SAT:441.764:441.764:5000.0:0,SAT:27.1089:27.1089:5000.0:0,SAT:309.625:309.625:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:148.527:148.527:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/grid-strips-grid-y-3.065-SAT.cnf,SAT:263.314:263.314:5000.0:0,SAT:387.746:387.746:5000.0:0,SAT:376.974:376.974:5000.0:0,SAT:792.08:792.08:5000.0:0,SAT:39.168:39.168:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:278.169:278.169:5000.0:0,SAT:344.745:344.745:5000.0:0,SAT:161.819:161.819:5000.0:0,SAT:469.774:469.774:5000.0:0,SAT:17.3064:17.3064:5000.0:0,SAT:97.4242:97.4242:5000.0:0,SAT:309.79:309.79:5000.0:0,SAT:15.5756:15.5756:5000.0:0,SAT:88.5675:88.5675:5000.0:0,SAT:119.906:119.906:5000.0:0,SAT:932.424:932.424:5000.0:0,SAT:177.996:177.996:5000.0:0,SAT:51.0582:51.0582:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:295.214:295.214:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/grieu-vmpc-31.cnf,SAT:1355.18:1355.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1770.4:1770.4:5000.0:0,SAT:51.2332:51.2332:5000.0:0,SAT:3997.75:3997.75:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:55.4926:55.4926:5000.0:0,SAT:1601.43:1601.43:5000.0:0,SAT:1043.26:1043.26:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:500.201:500.201:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3886.19:3886.19:5000.0:0,SAT:1152.2:1152.2:5000.0:0,SAT:40.9098:40.9098:5000.0:0,SAT:956.323:956.323:5000.0:0,SAT:4703.31:4703.31:5000.0:0,SAT:620.421:620.421:5000.0:0,SAT:1732.4:1732.4:5000.0:0,SAT:1294.89:1294.89:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/gss-18-s100.cnf,SAT:837.164:837.164:5000.0:0,SAT:54.5787:54.5787:5000.0:0,SAT:291.474:291.474:5000.0:0,SAT:117.231:117.231:5000.0:0,SAT:43.9283:43.9283:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4708.91:4708.91:5000.0:0,SAT:276.09:276.09:5000.0:0,SAT:303.761:303.761:5000.0:0,SAT:410.314:410.314:5000.0:0,SAT:54.4127:54.4127:5000.0:0,SAT:103.481:103.481:5000.0:0,SAT:221.168:221.168:5000.0:0,SAT:270.161:270.161:5000.0:0,SAT:27.3438:27.3438:5000.0:0,SAT:42.8215:42.8215:5000.0:0,SAT:549.417:549.417:5000.0:0,SAT:465.731:465.731:5000.0:0,SAT:15.2107:15.2107:5000.0:0,SAT:446.014:446.014:5000.0:0,SAT:2435.57:2435.57:5000.0:0,SAT:242.691:242.691:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/gss-19-s100.cnf,SAT:4.40033:4.40033:5000.0:0,SAT:620.896:620.896:5000.0:0,SAT:842.576:842.576:5000.0:0,SAT:320.968:320.968:5000.0:0,SAT:306.406:306.406:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4891.17:4891.17:5000.0:0,SAT:558.439:558.439:5000.0:0,SAT:626.639:626.639:5000.0:0,SAT:1328.96:1328.96:5000.0:0,SAT:860.021:860.021:5000.0:0,SAT:1121.02:1121.02:5000.0:0,SAT:70.0194:70.0194:5000.0:0,SAT:49.6814:49.6814:5000.0:0,SAT:213.274:213.274:5000.0:0,SAT:639.14:639.14:5000.0:0,SAT:736.141:736.141:5000.0:0,SAT:438.829:438.829:5000.0:0,SAT:626.419:626.419:5000.0:0,SAT:720.125:720.125:5000.0:0,SAT:361.268:361.268:5000.0:0,SAT:319.999:319.999:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/gss-20-s100.cnf,SAT:3722.95:3722.95:5000.0:0,SAT:3630.06:3630.06:5000.0:0,SAT:366.837:366.837:5000.0:0,SAT:14.7508:14.7508:5000.0:0,SAT:1828.93:1828.93:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:462.173:462.173:5000.0:0,SAT:1864.99:1864.99:5000.0:0,SAT:718.136:718.136:5000.0:0,SAT:4719.61:4719.61:5000.0:0,SAT:1417.03:1417.03:5000.0:0,SAT:1629.72:1629.72:5000.0:0,SAT:1848.77:1848.77:5000.0:0,SAT:389.64:389.64:5000.0:0,SAT:70.8352:70.8352:5000.0:0,SAT:3455.88:3455.88:5000.0:0,SAT:1769.1:1769.1:5000.0:0,SAT:1093.73:1093.73:5000.0:0,SAT:1762.87:1762.87:5000.0:0,SAT:3894.64:3894.64:5000.0:0,SAT:1685.28:1685.28:5000.0:0
