instance,2014_INDU-BFS-Glucose_1.0c,2014_INDU-BFS-Glucose_mem_16_70_1.0cm,2014_INDU-BFS-Glucose_mem_32_70_1.0cm,2014_INDU-BFS-Glucose_mem_8_85_1.0cm,2014_INDU-CCAnr+glucose_2014,2014_INDU-Lingeling_(druplig)_azd,2014_INDU-Lingeling_(no_agile)_ayv,2014_INDU-Lingeling_ayv,2014_INDU-MiniSat_HACK_1430ED_1.0,2014_INDU-MiniSat_HACK_999ED_1.0,2014_INDU-Nigma,2014_INDU-Riss_4.27,2014_INDU-Riss_BlackBox_BlackBox,2014_INDU-Riss_DRAT,2014_INDU-SGSeq_1.0,2014_INDU-SWDiA5BY_A26,2014_INDU-SWDiA5BY_A30.4.100,2014_INDU-SatUZK_55,2014_INDU-SparrowToRiss_2014,2014_INDU-cryptominisat-4.1-st_4.1-st,2014_INDU-cryptominisat-v41-tuned-st_v41-tuned-st,2014_INDU-glucose_3.0,2014_INDU-glue_lgl_split_1.0,2014_INDU-glueminisat,2014_INDU-glueminisat_dev122,2014_INDU-minisat_blbd_1.13,2014_INDU-sattime2014r_2014r
/global/scratch/v7q8/2013SATInstances/INDU/satcomp11-main-track-selected/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2231.19:2231.19:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satcomp11-main-track-selected/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:76.6843:76.6843:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1357.26:1357.26:5000.0:0,SAT:2448.14:2448.14:5000.0:0,SAT:3126.33:3126.33:5000.0:0,SAT:88.3576:88.3576:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:499.938:499.938:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4678.93:4678.93:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1294.8:1294.8:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satcomp11-main-track-selected/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4812.59:4812.59:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4612.02:4612.02:5000.0:0,SAT:4595.23:4595.23:5000.0:0,SAT:4765.04:4765.04:5000.0:0,SAT:4840.31:4840.31:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3435.73:3435.73:5000.0:0,SAT:3697.04:3697.04:5000.0:0,SAT:3631.94:3631.94:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satcomp11-main-track-selected/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3327.64:3327.64:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3482.98:3482.98:5000.0:0,SAT:2802.8:2802.8:5000.0:0,SAT:2771.98:2771.98:5000.0:0,SAT:3433.38:3433.38:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4090.35:4090.35:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2237.61:2237.61:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3114.21:3114.21:5000.0:0,SAT:4574.13:4574.13:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satcomp11-main-track-selected/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4273.71:4273.71:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2656.84:2656.84:5000.0:0,SAT:1593.17:1593.17:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2707.25:2707.25:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3143.85:3143.85:5000.0:0,SAT:4825.24:4825.24:5000.0:0,SAT:2245.27:2245.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1700.38:1700.38:5000.0:0,SAT:2913.6:2913.6:5000.0:0,SAT:4256.02:4256.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satrace-unselected/ibm/2002/24_1_rule_1/SAT_dat.k100.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4101.24:4101.24:5000.0:0,SAT:3849.88:3849.88:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,CRASHED:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satrace-unselected/ibm/2002/24_1_rule_1/SAT_dat.k80.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2339.8:2339.8:5000.0:0,SAT:2559.55:2559.55:5000.0:0,SAT:2100.63:2100.63:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4774.38:4774.38:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satrace-unselected/ibm/2002/24_1_rule_1/SAT_dat.k85.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2865.75:2865.75:5000.0:0,SAT:3761.64:3761.64:5000.0:0,SAT:2556.51:2556.51:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satrace-unselected/ibm/2002/24_1_rule_3/SAT_dat.k65.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3482.62:3482.62:5000.0:0,SAT:1121.24:1121.24:5000.0:0,SAT:1397.15:1397.15:5000.0:0,SAT:1113.23:1113.23:5000.0:0,SAT:2555.04:2555.04:5000.0:0,SAT:2751.79:2751.79:5000.0:0,SAT:3163.21:3163.21:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3316.74:3316.74:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3508.62:3508.62:5000.0:0,SAT:3237.35:3237.35:5000.0:0,SAT:3024.35:3024.35:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4255.41:4255.41:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3403.33:3403.33:5000.0:0,SAT:4119.83:4119.83:5000.0:0,SAT:2196.15:2196.15:5000.0:0,SAT:3163.03:3163.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/satrace10-selected/hardware-verification/velev/11pipe_11_ooo.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3947.81:3947.81:5000.0:0,SAT:3297.36:3297.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/001-80-12.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2256.55:2256.55:5000.0:0,SAT:1599.56:1599.56:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:285.243:285.243:5000.0:0,SAT:417.596:417.596:5000.0:0,SAT:996.099:996.099:5000.0:0,SAT:1153.55:1153.55:5000.0:0,SAT:1789.73:1789.73:5000.0:0,SAT:893.641:893.641:5000.0:0,SAT:2230.35:2230.35:5000.0:0,SAT:425.691:425.691:5000.0:0,SAT:703.516:703.516:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4334.29:4334.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1755.62:1755.62:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1185.04:1185.04:5000.0:0,SAT:1805.81:1805.81:5000.0:0,SAT:2584.28:2584.28:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/002-23-96.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/002-80-12.cnf,SAT:3192.42:3192.42:5000.0:0,SAT:2133.57:2133.57:5000.0:0,SAT:2842.16:2842.16:5000.0:0,SAT:2984.63:2984.63:5000.0:0,SAT:1352.64:1352.64:5000.0:0,SAT:2057.36:2057.36:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:557.633:557.633:5000.0:0,SAT:701.312:701.312:5000.0:0,SAT:869.038:869.038:5000.0:0,SAT:793.044:793.044:5000.0:0,SAT:1689.14:1689.14:5000.0:0,SAT:776.818:776.818:5000.0:0,SAT:1288.4:1288.4:5000.0:0,SAT:359.712:359.712:5000.0:0,SAT:421.98:421.98:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3941.87:3941.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:364.781:364.781:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:968.198:968.198:5000.0:0,SAT:1415.6:1415.6:5000.0:0,SAT:3503.05:3503.05:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/002-80-4.cnf,SAT:114.27:114.27:5000.0:0,SAT:114.952:114.952:5000.0:0,SAT:110.169:110.169:5000.0:0,SAT:126.797:126.797:5000.0:0,SAT:1257.07:1257.07:5000.0:0,SAT:292.0:292.0:5000.0:0,SAT:183.403:183.403:5000.0:0,SAT:337.707:337.707:5000.0:0,SAT:88.7275:88.7275:5000.0:0,SAT:87.4377:87.4377:5000.0:0,SAT:121.832:121.832:5000.0:0,SAT:223.795:223.795:5000.0:0,SAT:425.198:425.198:5000.0:0,SAT:167.006:167.006:5000.0:0,SAT:1223.44:1223.44:5000.0:0,SAT:163.313:163.313:5000.0:0,SAT:124.891:124.891:5000.0:0,SAT:686.912:686.912:5000.0:0,SAT:1593.5:1593.5:5000.0:0,SAT:922.769:922.769:5000.0:0,SAT:913.232:913.232:5000.0:0,SAT:270.503:270.503:5000.0:0,SAT:1669.44:1669.44:5000.0:0,SAT:507.984:507.984:5000.0:0,SAT:484.178:484.178:5000.0:0,SAT:115.824:115.824:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/002-80-8.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1646.27:1646.27:5000.0:0,SAT:1887.66:1887.66:5000.0:0,SAT:1492.62:1492.62:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:294.392:294.392:5000.0:0,SAT:307.238:307.238:5000.0:0,SAT:373.547:373.547:5000.0:0,SAT:828.63:828.63:5000.0:0,SAT:1649.42:1649.42:5000.0:0,SAT:659.301:659.301:5000.0:0,SAT:1609.91:1609.91:5000.0:0,SAT:170.604:170.604:5000.0:0,SAT:339.615:339.615:5000.0:0,SAT:2881.87:2881.87:5000.0:0,SAT:3108.55:3108.55:5000.0:0,SAT:2438.56:2438.56:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:708.212:708.212:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:692.512:692.512:5000.0:0,SAT:543.98:543.98:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/003-23-80.cnf,SAT:2883.74:2883.74:5000.0:0,SAT:2827.67:2827.67:5000.0:0,SAT:3023.3:3023.3:5000.0:0,SAT:2612.22:2612.22:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/003-80-8.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1930.91:1930.91:5000.0:0,SAT:2047.08:2047.08:5000.0:0,SAT:1827.18:1827.18:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:298.265:298.265:5000.0:0,SAT:304.978:304.978:5000.0:0,SAT:1083.67:1083.67:5000.0:0,SAT:371.044:371.044:5000.0:0,SAT:1232.91:1232.91:5000.0:0,SAT:305.943:305.943:5000.0:0,SAT:1841.46:1841.46:5000.0:0,SAT:204.051:204.051:5000.0:0,SAT:306.47:306.47:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3552.66:3552.66:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1345.72:1345.72:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1208.99:1208.99:5000.0:0,SAT:865.98:865.98:5000.0:0,SAT:1831.72:1831.72:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/004-22-144.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3351.77:3351.77:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:247.279:247.279:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2014SATInstances/2014_SAT_Competition/sc14-app/004-22-160.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4006.93:4006.93:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1705.53:1705.53:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4618.87:4618.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3182.12:3182.12:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
