instance,2009_INDU-clasp-1.2.0-SAT09,2009_INDU-kw,2009_INDU-manysat,2009_INDU-minisat,2009_INDU-minisat-cumrp,2009_INDU-minisat09z,2009_INDU-precosat-236-3e7a3f8-090322
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b04_s_unknown_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:397.877:397.877:5000.0:0,SAT:3417.29:3417.29:5000.0:0,SAT:542.629:542.629:5000.0:0,SAT:1142.58:1142.58:5000.0:0,SAT:4027.28:4027.28:5000.0:0,SAT:270.671:270.671:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b_unsat.cnf,SAT:1057.99:1057.99:5000.0:0,SAT:1599.5:1599.5:5000.0:0,SAT:2233.22:2233.22:5000.0:0,SAT:1156.57:1156.57:5000.0:0,SAT:2590.26:2590.26:5000.0:0,SAT:2176.49:2176.49:5000.0:0,SAT:1124.71:1124.71:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/b_unsat_pre.cnf,SAT:831.395:831.395:5000.0:0,SAT:974.799:974.799:5000.0:0,SAT:1137.57:1137.57:5000.0:0,SAT:807.143:807.143:5000.0:0,SAT:2490.03:2490.03:5000.0:0,SAT:1279.62:1279.62:5000.0:0,SAT:1177.55:1177.55:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3082_415_unsat.cnf,SAT:1193.07:1193.07:5000.0:0,SAT:3183.12:3183.12:5000.0:0,SAT:3419.99:3419.99:5000.0:0,SAT:3143.82:3143.82:5000.0:0,SAT:4533.14:4533.14:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4937.25:4937.25:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3082_415_unsat_pre.cnf,SAT:1252.89:1252.89:5000.0:0,SAT:3151.22:3151.22:5000.0:0,SAT:3725.73:3725.73:5000.0:0,SAT:3955.72:3955.72:5000.0:0,SAT:4048.45:4048.45:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_3791_556_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4201_555_unsat.cnf,SAT:1991.09:1991.09:5000.0:0,SAT:2880.96:2880.96:5000.0:0,SAT:3554.26:3554.26:5000.0:0,SAT:2242.52:2242.52:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3913.33:3913.33:5000.0:0,SAT:4318.97:4318.97:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4201_555_unsat_pre.cnf,SAT:1461.56:1461.56:5000.0:0,SAT:3518.14:3518.14:5000.0:0,SAT:2871.81:2871.81:5000.0:0,SAT:2602.25:2602.25:5000.0:0,SAT:3576.91:3576.91:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2805.06:2805.06:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_10_unsat.cnf,SAT:1004.42:1004.42:5000.0:0,SAT:1138.07:1138.07:5000.0:0,SAT:1723.8:1723.8:5000.0:0,SAT:994.064:994.064:5000.0:0,SAT:1184.81:1184.81:5000.0:0,SAT:2881.77:2881.77:5000.0:0,SAT:3102.0:3102.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_10_unsat_pre.cnf,SAT:989.697:989.697:5000.0:0,SAT:1285.31:1285.31:5000.0:0,SAT:1818.73:1818.73:5000.0:0,SAT:1265.75:1265.75:5000.0:0,SAT:1658.11:1658.11:5000.0:0,SAT:1637.95:1637.95:5000.0:0,SAT:2962.86:2962.86:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_11_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_11_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_12_unsat.cnf,SAT:327.194:327.194:5000.0:0,SAT:783.705:783.705:5000.0:0,SAT:1168.57:1168.57:5000.0:0,SAT:636.799:636.799:5000.0:0,SAT:734.213:734.213:5000.0:0,SAT:1815.19:1815.19:5000.0:0,SAT:846.908:846.908:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_12_unsat_pre.cnf,SAT:487.495:487.495:5000.0:0,SAT:734.663:734.663:5000.0:0,SAT:1597.79:1597.79:5000.0:0,SAT:600.743:600.743:5000.0:0,SAT:1149.06:1149.06:5000.0:0,SAT:2024.74:2024.74:5000.0:0,SAT:930.837:930.837:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_1_unsat.cnf,SAT:2030.07:2030.07:5000.0:0,SAT:2489.39:2489.39:5000.0:0,SAT:2512.61:2512.61:5000.0:0,SAT:3033.55:3033.55:5000.0:0,SAT:3083.27:3083.27:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4282.78:4282.78:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_1_unsat_pre.cnf,SAT:1302.29:1302.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4308.56:4308.56:5000.0:0,SAT:2800.3:2800.3:5000.0:0,SAT:3093.47:3093.47:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3289.73:3289.73:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat.cnf,SAT:2487.01:2487.01:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4882.04:4882.04:5000.0:0,SAT:2161.75:2161.75:5000.0:0,SAT:3999.87:3999.87:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_2_unsat_pre.cnf,SAT:3235.33:3235.33:5000.0:0,SAT:3060.79:3060.79:5000.0:0,SAT:4154.26:4154.26:5000.0:0,SAT:2379.27:2379.27:5000.0:0,SAT:4286.03:4286.03:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_5_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_6_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_6_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_7_unsat.cnf,SAT:571.251:571.251:5000.0:0,SAT:707.799:707.799:5000.0:0,SAT:906.879:906.879:5000.0:0,SAT:608.796:608.796:5000.0:0,SAT:1257.72:1257.72:5000.0:0,SAT:1107.34:1107.34:5000.0:0,SAT:1931.41:1931.41:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_7_unsat_pre.cnf,SAT:871.293:871.293:5000.0:0,SAT:978.28:978.28:5000.0:0,SAT:1287.02:1287.02:5000.0:0,SAT:740.244:740.244:5000.0:0,SAT:1070.39:1070.39:5000.0:0,SAT:1358.46:1358.46:5000.0:0,SAT:2333.58:2333.58:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_8_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_8_unsat_pre.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_9_unsat.cnf,SAT:621.917:621.917:5000.0:0,SAT:954.867:954.867:5000.0:0,SAT:1201.04:1201.04:5000.0:0,SAT:670.325:670.325:5000.0:0,SAT:1030.08:1030.08:5000.0:0,SAT:1814.94:1814.94:5000.0:0,SAT:2458.85:2458.85:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/ctl_4291_567_9_unsat_pre.cnf,SAT:984.148:984.148:5000.0:0,SAT:976.455:976.455:5000.0:0,SAT:1608.84:1608.84:5000.0:0,SAT:937.532:937.532:5000.0:0,SAT:1358.65:1358.65:5000.0:0,SAT:1491.71:1491.71:5000.0:0,SAT:2456.79:2456.79:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/kummling_grosmann--pesp/k_unsat.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/p01_lb_05.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:120.878:120.878:5000.0:0,SAT:258.264:258.264:5000.0:0,SAT:415.997:415.997:5000.0:0,SAT:1847.5:1847.5:5000.0:0,SAT:343.932:343.932:5000.0:0,SAT:100.927:100.927:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_200_03_lb_01.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1462.03:1462.03:5000.0:0,SAT:371.794:371.794:5000.0:0,SAT:434.255:434.255:5000.0:0,SAT:1737.85:1737.85:5000.0:0,SAT:628.552:628.552:5000.0:0,SAT:160.447:160.447:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_200_03_lb_02.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1114.76:1114.76:5000.0:0,SAT:1366.06:1366.06:5000.0:0,SAT:1527.56:1527.56:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1859.11:1859.11:5000.0:0,SAT:155.779:155.779:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_200_03_lb_03.cnf,SAT:157.987:157.987:5000.0:0,SAT:37.2713:37.2713:5000.0:0,SAT:330.885:330.885:5000.0:0,SAT:14.2778:14.2778:5000.0:0,SAT:65.89:65.89:5000.0:0,SAT:33.7219:33.7219:5000.0:0,SAT:47.7197:47.7197:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_200_05_lb_00.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1439.61:1439.61:5000.0:0,SAT:575.832:575.832:5000.0:0,SAT:3027.17:3027.17:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:997.637:997.637:5000.0:0,SAT:592.871:592.871:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_200_10_lb_15.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4041.47:4041.47:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_01_lb_00.cnf,SAT:1101.8:1101.8:5000.0:0,SAT:43.6344:43.6344:5000.0:0,SAT:132.353:132.353:5000.0:0,SAT:6.24205:6.24205:5000.0:0,SAT:24.0793:24.0793:5000.0:0,SAT:3.77443:3.77443:5000.0:0,SAT:23.5594:23.5594:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_02_lb_06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:164.034:164.034:5000.0:0,SAT:1088.83:1088.83:5000.0:0,SAT:32.1591:32.1591:5000.0:0,SAT:59.353:59.353:5000.0:0,SAT:238.249:238.249:5000.0:0,SAT:231.872:231.872:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_02_lb_07.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:11.9912:11.9912:5000.0:0,SAT:46.7789:46.7789:5000.0:0,SAT:5.51116:5.51116:5000.0:0,SAT:15.0477:15.0477:5000.0:0,SAT:9.4:9.4:5000.0:0,SAT:9.66353:9.66353:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_03_lb_13.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:22.0736:22.0736:5000.0:0,SAT:237.461:237.461:5000.0:0,SAT:7.52785:7.52785:5000.0:0,SAT:36.7084:36.7084:5000.0:0,SAT:6.42402:6.42402:5000.0:0,SAT:144.749:144.749:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_04_lb_05.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:396.182:396.182:5000.0:0,SAT:410.112:410.112:5000.0:0,SAT:312.837:312.837:5000.0:0,SAT:1893.99:1893.99:5000.0:0,SAT:478.247:478.247:5000.0:0,SAT:314.344:314.344:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_04_lb_06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1396.09:1396.09:5000.0:0,SAT:1706.29:1706.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2276.95:2276.95:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_05_lb_11.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3055.29:3055.29:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:680.253:680.253:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_05_lb_16.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1321.97:1321.97:5000.0:0,SAT:1125.86:1125.86:5000.0:0,SAT:1151.05:1151.05:5000.0:0,SAT:1763.94:1763.94:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1802.23:1802.23:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_05_lb_17.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:352.863:352.863:5000.0:0,SAT:1511.92:1511.92:5000.0:0,SAT:284.508:284.508:5000.0:0,SAT:273.285:273.285:5000.0:0,SAT:544.067:544.067:5000.0:0,SAT:1392.45:1392.45:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_06_lb_02.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:431.278:431.278:5000.0:0,SAT:729.411:729.411:5000.0:0,SAT:3895.95:3895.95:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_09_lb_07.cnf,SAT:14.6798:14.6798:5000.0:0,SAT:21.2618:21.2618:5000.0:0,SAT:247.701:247.701:5000.0:0,SAT:90.9132:90.9132:5000.0:0,SAT:44.4772:44.4772:5000.0:0,SAT:21.4517:21.4517:5000.0:0,SAT:169.298:169.298:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_10_lb_06.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:280.021:280.021:5000.0:0,SAT:268.572:268.572:5000.0:0,SAT:151.831:151.831:5000.0:0,SAT:246.028:246.028:5000.0:0,SAT:352.635:352.635:5000.0:0,SAT:96.4913:96.4913:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_10_lb_12.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3467.23:3467.23:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1057.63:1057.63:5000.0:0,SAT:809.311:809.311:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1554.85:1554.85:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_300_10_lb_13.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:439.497:439.497:5000.0:0,SAT:548.356:548.356:5000.0:0,SAT:1401.22:1401.22:5000.0:0,SAT:458.994:458.994:5000.0:0,SAT:100.39:100.39:5000.0:0,SAT:471.871:471.871:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_02_lb_15.cnf,SAT:3179.21:3179.21:5000.0:0,SAT:232.961:232.961:5000.0:0,SAT:453.224:453.224:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1030.78:1030.78:5000.0:0,SAT:337.531:337.531:5000.0:0,SAT:1241.4:1241.4:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_03_lb_05.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:854.901:854.901:5000.0:0,SAT:557.298:557.298:5000.0:0,SAT:342.416:342.416:5000.0:0,SAT:904.938:904.938:5000.0:0,SAT:402.595:402.595:5000.0:0,SAT:137.519:137.519:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_03_lb_07.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:879.755:879.755:5000.0:0,SAT:1072.38:1072.38:5000.0:0,SAT:1677.56:1677.56:5000.0:0,SAT:4421.97:4421.97:5000.0:0,SAT:1101.65:1101.65:5000.0:0,SAT:276.799:276.799:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_04_lb_19.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:39.269:39.269:5000.0:0,SAT:1827.14:1827.14:5000.0:0,SAT:68.7345:68.7345:5000.0:0,SAT:177.798:177.798:5000.0:0,SAT:279.454:279.454:5000.0:0,SAT:736.273:736.273:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_05_lb_00.cnf,SAT:37.3123:37.3123:5000.0:0,SAT:913.658:913.658:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:76.3704:76.3704:5000.0:0,SAT:3516.17:3516.17:5000.0:0,SAT:35.1767:35.1767:5000.0:0,SAT:1455.66:1455.66:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_09_lb_02.cnf,SAT:406.998:406.998:5000.0:0,SAT:227.51:227.51:5000.0:0,SAT:335.108:335.108:5000.0:0,SAT:91.867:91.867:5000.0:0,SAT:473.333:473.333:5000.0:0,SAT:258.481:258.481:5000.0:0,SAT:197.196:197.196:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_09_lb_03.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:600.063:600.063:5000.0:0,SAT:667.926:667.926:5000.0:0,SAT:466.125:466.125:5000.0:0,SAT:2500.89:2500.89:5000.0:0,SAT:1461.47:1461.47:5000.0:0,SAT:970.447:970.447:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_09_lb_04.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4329.63:4329.63:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4772.39:4772.39:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_09_lb_05.cnf,SAT:59.167:59.167:5000.0:0,SAT:49.2935:49.2935:5000.0:0,SAT:281.177:281.177:5000.0:0,SAT:26.9779:26.9779:5000.0:0,SAT:146.941:146.941:5000.0:0,SAT:71.2572:71.2572:5000.0:0,SAT:169.683:169.683:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/mayer-eichberger--carseq/pb_400_10_lb_00.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:20.3599:20.3599:5000.0:0,SAT:41.2917:41.2917:5000.0:0,SAT:8.04078:8.04078:5000.0:0,SAT:24.2383:24.2383:5000.0:0,SAT:13.7139:13.7139:5000.0:0,SAT:30.0794:30.0794:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/001.cnf,SAT:1827.06:1827.06:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:275.491:275.491:5000.0:0,SAT:1169.02:1169.02:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/002.cnf,SAT:267.202:267.202:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:1450.61:1450.61:5000.0:0,SAT:1384.1:1384.1:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:4834.07:4834.07:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/003.cnf,SAT:2462.82:2462.82:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/004.cnf,SAT:1562.3:1562.3:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:3752.39:3752.39:5000.0:0,SAT:173.036:173.036:5000.0:0,SAT:4225.32:4225.32:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/005.cnf,SAT:1324.06:1324.06:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:2481.67:2481.67:5000.0:0
/global/scratch/v7q8/2013SATInstances/INDU/SC13_submissions/nossum--sha1/22-128/006.cnf,TIMEOUT:5000.0:5000.0:5000.0:0,SAT:675.823:675.823:5000.0:0,SAT:2541.77:2541.77:5000.0:0,SAT:525.525:525.525:5000.0:0,SAT:4318.66:4318.66:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0,TIMEOUT:5000.0:5000.0:5000.0:0
